,name,ratings,comments,views,tags
1651,Paul Piff: Does money make you mean?,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 238}, {'id': 8, 'name': 'Informative', 'count': 1103}, {'id': 10, 'name': 'Inspiring', 'count': 846}, {'id': 22, 'name': 'Fascinating', 'count': 578}, {'id': 24, 'name': 'Persuasive', 'count': 663}, {'id': 1, 'name': 'Beautiful', 'count': 96}, {'id': 3, 'name': 'Courageous', 'count': 111}, {'id': 7, 'name': 'Funny', 'count': 96}, {'id': 21, 'name': 'Unconvincing', 'count': 131}, {'id': 25, 'name': 'OK', 'count': 138}, {'id': 9, 'name': 'Ingenious', 'count': 87}, {'id': 26, 'name': 'Obnoxious', 'count': 40}, {'id': 2, 'name': 'Confusing', 'count': 21}, {'id': 11, 'name': 'Longwinded', 'count': 37}]",782,3213217,"['TEDx', 'behavioral economics', 'psychology']"
1652,"Diana Nyad: Never, ever give up","[{'id': 23, 'name': 'Jaw-dropping', 'count': 377}, {'id': 10, 'name': 'Inspiring', 'count': 1947}, {'id': 3, 'name': 'Courageous', 'count': 949}, {'id': 22, 'name': 'Fascinating', 'count': 371}, {'id': 24, 'name': 'Persuasive', 'count': 218}, {'id': 1, 'name': 'Beautiful', 'count': 224}, {'id': 7, 'name': 'Funny', 'count': 206}, {'id': 11, 'name': 'Longwinded', 'count': 50}, {'id': 8, 'name': 'Informative', 'count': 46}, {'id': 26, 'name': 'Obnoxious', 'count': 22}, {'id': 25, 'name': 'OK', 'count': 70}, {'id': 9, 'name': 'Ingenious', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 19}]",372,4548115,"['aging', 'culture', 'extreme sports', 'goal-setting']"
1653,Mick Cornett: How an obese town lost a million pounds,"[{'id': 3, 'name': 'Courageous', 'count': 54}, {'id': 9, 'name': 'Ingenious', 'count': 72}, {'id': 10, 'name': 'Inspiring', 'count': 311}, {'id': 7, 'name': 'Funny', 'count': 113}, {'id': 11, 'name': 'Longwinded', 'count': 22}, {'id': 23, 'name': 'Jaw-dropping', 'count': 16}, {'id': 24, 'name': 'Persuasive', 'count': 106}, {'id': 22, 'name': 'Fascinating', 'count': 70}, {'id': 8, 'name': 'Informative', 'count': 144}, {'id': 25, 'name': 'OK', 'count': 27}, {'id': 21, 'name': 'Unconvincing', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 1, 'name': 'Beautiful', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 1}]",99,1514912,"['cities', 'health', 'obesity']"
1654,Maysoon Zayid: I got 99 problems ... palsy is just one,"[{'id': 3, 'name': 'Courageous', 'count': 2111}, {'id': 7, 'name': 'Funny', 'count': 2779}, {'id': 10, 'name': 'Inspiring', 'count': 3420}, {'id': 1, 'name': 'Beautiful', 'count': 1107}, {'id': 23, 'name': 'Jaw-dropping', 'count': 269}, {'id': 24, 'name': 'Persuasive', 'count': 180}, {'id': 22, 'name': 'Fascinating', 'count': 580}, {'id': 8, 'name': 'Informative', 'count': 175}, {'id': 9, 'name': 'Ingenious', 'count': 97}, {'id': 25, 'name': 'OK', 'count': 50}, {'id': 26, 'name': 'Obnoxious', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 14}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 5}]",683,8879917,"['comedy', 'entertainment', 'humor', 'women']"
1655,Suzanne Talhouk: Don't kill your language,"[{'id': 10, 'name': 'Inspiring', 'count': 470}, {'id': 1, 'name': 'Beautiful', 'count': 245}, {'id': 8, 'name': 'Informative', 'count': 124}, {'id': 24, 'name': 'Persuasive', 'count': 160}, {'id': 3, 'name': 'Courageous', 'count': 135}, {'id': 22, 'name': 'Fascinating', 'count': 79}, {'id': 21, 'name': 'Unconvincing', 'count': 103}, {'id': 2, 'name': 'Confusing', 'count': 26}, {'id': 25, 'name': 'OK', 'count': 82}, {'id': 9, 'name': 'Ingenious', 'count': 21}, {'id': 11, 'name': 'Longwinded', 'count': 33}, {'id': 26, 'name': 'Obnoxious', 'count': 33}, {'id': 7, 'name': 'Funny', 'count': 41}, {'id': 23, 'name': 'Jaw-dropping', 'count': 11}]",345,1233104,"['TEDx', 'culture', 'language', 'poetry']"
1656,Roger Stein: A bold new way to fund drug research,"[{'id': 8, 'name': 'Informative', 'count': 190}, {'id': 3, 'name': 'Courageous', 'count': 43}, {'id': 10, 'name': 'Inspiring', 'count': 112}, {'id': 24, 'name': 'Persuasive', 'count': 368}, {'id': 9, 'name': 'Ingenious', 'count': 808}, {'id': 22, 'name': 'Fascinating', 'count': 117}, {'id': 25, 'name': 'OK', 'count': 20}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 7, 'name': 'Funny', 'count': 13}, {'id': 23, 'name': 'Jaw-dropping', 'count': 46}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 1, 'name': 'Beautiful', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 2}]",158,904210,"['business', 'cancer', 'finance', 'medical research', 'medicine', 'pharmaceuticals']"
1657,Sandra Aamodt: Why dieting doesn't usually work,"[{'id': 8, 'name': 'Informative', 'count': 1838}, {'id': 24, 'name': 'Persuasive', 'count': 835}, {'id': 10, 'name': 'Inspiring', 'count': 1026}, {'id': 1, 'name': 'Beautiful', 'count': 128}, {'id': 25, 'name': 'OK', 'count': 215}, {'id': 21, 'name': 'Unconvincing', 'count': 206}, {'id': 2, 'name': 'Confusing', 'count': 42}, {'id': 11, 'name': 'Longwinded', 'count': 53}, {'id': 23, 'name': 'Jaw-dropping', 'count': 48}, {'id': 3, 'name': 'Courageous', 'count': 168}, {'id': 22, 'name': 'Fascinating', 'count': 352}, {'id': 7, 'name': 'Funny', 'count': 65}, {'id': 9, 'name': 'Ingenious', 'count': 70}, {'id': 26, 'name': 'Obnoxious', 'count': 30}]",534,4102503,"['health', 'neuroscience', 'obesity']"
1658,Frederic Kaplan: How to build an information time machine,"[{'id': 9, 'name': 'Ingenious', 'count': 95}, {'id': 23, 'name': 'Jaw-dropping', 'count': 25}, {'id': 10, 'name': 'Inspiring', 'count': 57}, {'id': 25, 'name': 'OK', 'count': 50}, {'id': 22, 'name': 'Fascinating', 'count': 97}, {'id': 8, 'name': 'Informative', 'count': 100}, {'id': 1, 'name': 'Beautiful', 'count': 23}, {'id': 24, 'name': 'Persuasive', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 3, 'name': 'Courageous', 'count': 16}, {'id': 21, 'name': 'Unconvincing', 'count': 32}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 7, 'name': 'Funny', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]",77,1187105,"['TEDx', 'books', 'computers', 'history', 'library', 'map', 'technology']"
1659,Ryan Holladay: To hear this music you have to be there. Literally,"[{'id': 1, 'name': 'Beautiful', 'count': 211}, {'id': 9, 'name': 'Ingenious', 'count': 224}, {'id': 10, 'name': 'Inspiring', 'count': 164}, {'id': 22, 'name': 'Fascinating', 'count': 229}, {'id': 23, 'name': 'Jaw-dropping', 'count': 47}, {'id': 25, 'name': 'OK', 'count': 58}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 39}, {'id': 8, 'name': 'Informative', 'count': 47}, {'id': 7, 'name': 'Funny', 'count': 11}, {'id': 3, 'name': 'Courageous', 'count': 10}, {'id': 24, 'name': 'Persuasive', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 6}]",140,1284510,"['TED Fellows', 'entertainment', 'music', 'technology']"
1660,Harish Manwani: Profit’s not always the point,"[{'id': 25, 'name': 'OK', 'count': 133}, {'id': 8, 'name': 'Informative', 'count': 154}, {'id': 21, 'name': 'Unconvincing', 'count': 101}, {'id': 26, 'name': 'Obnoxious', 'count': 27}, {'id': 22, 'name': 'Fascinating', 'count': 46}, {'id': 10, 'name': 'Inspiring', 'count': 222}, {'id': 24, 'name': 'Persuasive', 'count': 129}, {'id': 3, 'name': 'Courageous', 'count': 44}, {'id': 11, 'name': 'Longwinded', 'count': 17}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 9, 'name': 'Ingenious', 'count': 25}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 1, 'name': 'Beautiful', 'count': 31}, {'id': 23, 'name': 'Jaw-dropping', 'count': 6}]",132,1531497,"['business', 'sustainability']"
1661,Mark Kendall: Demo: A needle-free vaccine patch that's safer and way cheaper,"[{'id': 22, 'name': 'Fascinating', 'count': 356}, {'id': 9, 'name': 'Ingenious', 'count': 453}, {'id': 10, 'name': 'Inspiring', 'count': 211}, {'id': 8, 'name': 'Informative', 'count': 257}, {'id': 1, 'name': 'Beautiful', 'count': 28}, {'id': 24, 'name': 'Persuasive', 'count': 101}, {'id': 23, 'name': 'Jaw-dropping', 'count': 154}, {'id': 25, 'name': 'OK', 'count': 23}, {'id': 3, 'name': 'Courageous', 'count': 17}, {'id': 21, 'name': 'Unconvincing', 'count': 1}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 7, 'name': 'Funny', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 1}]",170,1004872,"['Bioethics', 'Vaccines', 'biology', 'biotech', 'demo', 'disease', 'future', 'health', 'health care', 'illness', 'innovation', 'medical research', 'medicine', 'microbiology', 'nanoscale', 'pharmaceuticals', 'product design', 'public health', 'science', 'technology']"
1662,Sheryl Sandberg: So we leaned in ... now what?,"[{'id': 10, 'name': 'Inspiring', 'count': 453}, {'id': 3, 'name': 'Courageous', 'count': 179}, {'id': 21, 'name': 'Unconvincing', 'count': 34}, {'id': 26, 'name': 'Obnoxious', 'count': 23}, {'id': 24, 'name': 'Persuasive', 'count': 124}, {'id': 8, 'name': 'Informative', 'count': 92}, {'id': 1, 'name': 'Beautiful', 'count': 31}, {'id': 11, 'name': 'Longwinded', 'count': 22}, {'id': 7, 'name': 'Funny', 'count': 15}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 22, 'name': 'Fascinating', 'count': 38}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 9, 'name': 'Ingenious', 'count': 12}, {'id': 23, 'name': 'Jaw-dropping', 'count': 12}]",157,2133100,"['Gender equality', 'feminism', 'leadership', 'women', 'women in business', 'work']"
1663,"Luke Syson: How I learned to stop worrying and love ""useless"" art","[{'id': 25, 'name': 'OK', 'count': 68}, {'id': 10, 'name': 'Inspiring', 'count': 118}, {'id': 1, 'name': 'Beautiful', 'count': 64}, {'id': 7, 'name': 'Funny', 'count': 125}, {'id': 24, 'name': 'Persuasive', 'count': 33}, {'id': 21, 'name': 'Unconvincing', 'count': 25}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 2, 'name': 'Confusing', 'count': 20}, {'id': 8, 'name': 'Informative', 'count': 53}, {'id': 26, 'name': 'Obnoxious', 'count': 19}, {'id': 23, 'name': 'Jaw-dropping', 'count': 4}, {'id': 3, 'name': 'Courageous', 'count': 21}, {'id': 22, 'name': 'Fascinating', 'count': 59}, {'id': 9, 'name': 'Ingenious', 'count': 26}]",65,1149641,"['TEDx', 'art', 'design', 'history', 'museums']"
1664,"Guy Hoffman: Robots with ""soul""","[{'id': 22, 'name': 'Fascinating', 'count': 630}, {'id': 7, 'name': 'Funny', 'count': 239}, {'id': 24, 'name': 'Persuasive', 'count': 65}, {'id': 10, 'name': 'Inspiring', 'count': 327}, {'id': 23, 'name': 'Jaw-dropping', 'count': 150}, {'id': 9, 'name': 'Ingenious', 'count': 388}, {'id': 1, 'name': 'Beautiful', 'count': 123}, {'id': 8, 'name': 'Informative', 'count': 113}, {'id': 3, 'name': 'Courageous', 'count': 24}, {'id': 11, 'name': 'Longwinded', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 44}, {'id': 26, 'name': 'Obnoxious', 'count': 1}, {'id': 21, 'name': 'Unconvincing', 'count': 21}, {'id': 2, 'name': 'Confusing', 'count': 4}]",136,2931366,"['AI', 'TEDx', 'entertainment', 'jazz', 'music', 'robots', 'technology']"
1665,Shereen El Feki: A little-told tale of sex and sensuality,"[{'id': 24, 'name': 'Persuasive', 'count': 203}, {'id': 3, 'name': 'Courageous', 'count': 287}, {'id': 10, 'name': 'Inspiring', 'count': 250}, {'id': 9, 'name': 'Ingenious', 'count': 25}, {'id': 8, 'name': 'Informative', 'count': 449}, {'id': 11, 'name': 'Longwinded', 'count': 80}, {'id': 23, 'name': 'Jaw-dropping', 'count': 29}, {'id': 7, 'name': 'Funny', 'count': 24}, {'id': 22, 'name': 'Fascinating', 'count': 155}, {'id': 1, 'name': 'Beautiful', 'count': 94}, {'id': 21, 'name': 'Unconvincing', 'count': 94}, {'id': 25, 'name': 'OK', 'count': 114}, {'id': 26, 'name': 'Obnoxious', 'count': 37}, {'id': 2, 'name': 'Confusing', 'count': 30}]",194,1852444,"['Egypt', 'Middle East', 'TED Fellows', 'culture', 'relationships', 'sex']"
1666,Paula Johnson: His and hers … healthcare,"[{'id': 24, 'name': 'Persuasive', 'count': 109}, {'id': 8, 'name': 'Informative', 'count': 185}, {'id': 10, 'name': 'Inspiring', 'count': 105}, {'id': 23, 'name': 'Jaw-dropping', 'count': 18}, {'id': 22, 'name': 'Fascinating', 'count': 59}, {'id': 3, 'name': 'Courageous', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 25, 'name': 'OK', 'count': 20}, {'id': 1, 'name': 'Beautiful', 'count': 14}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 9, 'name': 'Ingenious', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 34}, {'id': 7, 'name': 'Funny', 'count': 3}]",124,1095582,"['depression', 'health', 'heart health', 'women']"
1667,"Yves Morieux: As work gets more complex, 6 rules to simplify","[{'id': 21, 'name': 'Unconvincing', 'count': 65}, {'id': 2, 'name': 'Confusing', 'count': 92}, {'id': 11, 'name': 'Longwinded', 'count': 38}, {'id': 10, 'name': 'Inspiring', 'count': 1368}, {'id': 9, 'name': 'Ingenious', 'count': 383}, {'id': 8, 'name': 'Informative', 'count': 991}, {'id': 3, 'name': 'Courageous', 'count': 241}, {'id': 22, 'name': 'Fascinating', 'count': 703}, {'id': 24, 'name': 'Persuasive', 'count': 953}, {'id': 7, 'name': 'Funny', 'count': 116}, {'id': 25, 'name': 'OK', 'count': 162}, {'id': 1, 'name': 'Beautiful', 'count': 85}, {'id': 23, 'name': 'Jaw-dropping', 'count': 101}, {'id': 26, 'name': 'Obnoxious', 'count': 16}]",141,3170206,"['business', 'leadership', 'productivity', 'work']"
1668,Joe Kowan: How I beat stage fright,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 20}, {'id': 9, 'name': 'Ingenious', 'count': 68}, {'id': 7, 'name': 'Funny', 'count': 596}, {'id': 21, 'name': 'Unconvincing', 'count': 27}, {'id': 26, 'name': 'Obnoxious', 'count': 17}, {'id': 3, 'name': 'Courageous', 'count': 348}, {'id': 10, 'name': 'Inspiring', 'count': 381}, {'id': 25, 'name': 'OK', 'count': 99}, {'id': 22, 'name': 'Fascinating', 'count': 50}, {'id': 1, 'name': 'Beautiful', 'count': 87}, {'id': 8, 'name': 'Informative', 'count': 55}, {'id': 24, 'name': 'Persuasive', 'count': 40}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 11, 'name': 'Longwinded', 'count': 15}]",121,2296874,"['communication', 'entertainment', 'fear']"
1669,Anant Agarwal: Why massive open online courses (still) matter,"[{'id': 9, 'name': 'Ingenious', 'count': 167}, {'id': 22, 'name': 'Fascinating', 'count': 284}, {'id': 10, 'name': 'Inspiring', 'count': 483}, {'id': 24, 'name': 'Persuasive', 'count': 223}, {'id': 7, 'name': 'Funny', 'count': 76}, {'id': 23, 'name': 'Jaw-dropping', 'count': 16}, {'id': 8, 'name': 'Informative', 'count': 338}, {'id': 1, 'name': 'Beautiful', 'count': 39}, {'id': 3, 'name': 'Courageous', 'count': 25}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 20}, {'id': 25, 'name': 'OK', 'count': 45}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 2, 'name': 'Confusing', 'count': 3}]",178,1072727,"['Internet', 'education', 'teaching', 'technology']"
1670,Anne Milgram: Why smart statistics are the key to fighting crime,"[{'id': 24, 'name': 'Persuasive', 'count': 248}, {'id': 22, 'name': 'Fascinating', 'count': 119}, {'id': 9, 'name': 'Ingenious', 'count': 131}, {'id': 8, 'name': 'Informative', 'count': 359}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 21, 'name': 'Unconvincing', 'count': 25}, {'id': 10, 'name': 'Inspiring', 'count': 122}, {'id': 3, 'name': 'Courageous', 'count': 51}, {'id': 25, 'name': 'OK', 'count': 43}, {'id': 11, 'name': 'Longwinded', 'count': 16}, {'id': 23, 'name': 'Jaw-dropping', 'count': 15}, {'id': 1, 'name': 'Beautiful', 'count': 13}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 2}]",161,877932,"['crime', 'data']"
1671,McKenna Pope: Want to be an activist? Start with your toys,"[{'id': 10, 'name': 'Inspiring', 'count': 283}, {'id': 8, 'name': 'Informative', 'count': 35}, {'id': 9, 'name': 'Ingenious', 'count': 26}, {'id': 26, 'name': 'Obnoxious', 'count': 66}, {'id': 22, 'name': 'Fascinating', 'count': 46}, {'id': 3, 'name': 'Courageous', 'count': 158}, {'id': 24, 'name': 'Persuasive', 'count': 63}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 1, 'name': 'Beautiful', 'count': 42}, {'id': 23, 'name': 'Jaw-dropping', 'count': 13}, {'id': 25, 'name': 'OK', 'count': 79}, {'id': 7, 'name': 'Funny', 'count': 44}, {'id': 21, 'name': 'Unconvincing', 'count': 24}, {'id': 2, 'name': 'Confusing', 'count': 12}]",106,917406,"['TEDYouth', 'activism', 'toy', 'youth']"
1672,"Nicolas Perony: Puppies! Now that I’ve got your attention, complexity theory","[{'id': 24, 'name': 'Persuasive', 'count': 53}, {'id': 22, 'name': 'Fascinating', 'count': 252}, {'id': 8, 'name': 'Informative', 'count': 293}, {'id': 9, 'name': 'Ingenious', 'count': 61}, {'id': 21, 'name': 'Unconvincing', 'count': 34}, {'id': 25, 'name': 'OK', 'count': 71}, {'id': 11, 'name': 'Longwinded', 'count': 23}, {'id': 23, 'name': 'Jaw-dropping', 'count': 11}, {'id': 1, 'name': 'Beautiful', 'count': 43}, {'id': 10, 'name': 'Inspiring', 'count': 59}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 7, 'name': 'Funny', 'count': 23}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 3, 'name': 'Courageous', 'count': 0}]",44,965291,"['TEDx', 'animals', 'complexity']"
1673,"Maya Penn: Meet a young entrepreneur, cartoonist, designer, activist ...","[{'id': 10, 'name': 'Inspiring', 'count': 551}, {'id': 22, 'name': 'Fascinating', 'count': 157}, {'id': 1, 'name': 'Beautiful', 'count': 179}, {'id': 8, 'name': 'Informative', 'count': 41}, {'id': 7, 'name': 'Funny', 'count': 34}, {'id': 9, 'name': 'Ingenious', 'count': 68}, {'id': 23, 'name': 'Jaw-dropping', 'count': 74}, {'id': 24, 'name': 'Persuasive', 'count': 34}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 26, 'name': 'Obnoxious', 'count': 29}, {'id': 3, 'name': 'Courageous', 'count': 79}, {'id': 25, 'name': 'OK', 'count': 42}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 21, 'name': 'Unconvincing', 'count': 29}]",116,1458485,"['animation', 'creativity', 'entrepreneur']"
1674,Esta Soler: How we turned the tide on domestic violence (Hint: the Polaroid helped),"[{'id': 3, 'name': 'Courageous', 'count': 240}, {'id': 10, 'name': 'Inspiring', 'count': 240}, {'id': 8, 'name': 'Informative', 'count': 110}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 24, 'name': 'Persuasive', 'count': 88}, {'id': 22, 'name': 'Fascinating', 'count': 41}, {'id': 9, 'name': 'Ingenious', 'count': 6}, {'id': 1, 'name': 'Beautiful', 'count': 38}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 21, 'name': 'Unconvincing', 'count': 11}, {'id': 23, 'name': 'Jaw-dropping', 'count': 14}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 0}]",76,1034678,"['gender', 'violence', 'women']"
1675,"Dan Berkenstock: The world is one big dataset. Now, how to photograph it ...","[{'id': 8, 'name': 'Informative', 'count': 136}, {'id': 25, 'name': 'OK', 'count': 29}, {'id': 9, 'name': 'Ingenious', 'count': 93}, {'id': 3, 'name': 'Courageous', 'count': 8}, {'id': 23, 'name': 'Jaw-dropping', 'count': 16}, {'id': 22, 'name': 'Fascinating', 'count': 84}, {'id': 10, 'name': 'Inspiring', 'count': 52}, {'id': 24, 'name': 'Persuasive', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 14}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 1, 'name': 'Beautiful', 'count': 11}, {'id': 2, 'name': 'Confusing', 'count': 1}]",36,836011,"['map', 'space', 'technology']"
1676,Teddy Cruz: How architectural innovations migrate across borders,"[{'id': 9, 'name': 'Ingenious', 'count': 33}, {'id': 22, 'name': 'Fascinating', 'count': 53}, {'id': 10, 'name': 'Inspiring', 'count': 94}, {'id': 8, 'name': 'Informative', 'count': 93}, {'id': 26, 'name': 'Obnoxious', 'count': 18}, {'id': 21, 'name': 'Unconvincing', 'count': 51}, {'id': 24, 'name': 'Persuasive', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 25}, {'id': 25, 'name': 'OK', 'count': 60}, {'id': 23, 'name': 'Jaw-dropping', 'count': 4}, {'id': 3, 'name': 'Courageous', 'count': 21}, {'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 1, 'name': 'Beautiful', 'count': 13}]",36,691538,"['architecture', 'cities', 'design', 'infrastructure']"
1677,Alex Wissner-Gross: A new equation for intelligence,"[{'id': 2, 'name': 'Confusing', 'count': 188}, {'id': 11, 'name': 'Longwinded', 'count': 145}, {'id': 21, 'name': 'Unconvincing', 'count': 366}, {'id': 9, 'name': 'Ingenious', 'count': 266}, {'id': 22, 'name': 'Fascinating', 'count': 465}, {'id': 25, 'name': 'OK', 'count': 164}, {'id': 8, 'name': 'Informative', 'count': 453}, {'id': 23, 'name': 'Jaw-dropping', 'count': 118}, {'id': 24, 'name': 'Persuasive', 'count': 105}, {'id': 10, 'name': 'Inspiring', 'count': 192}, {'id': 1, 'name': 'Beautiful', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 48}, {'id': 3, 'name': 'Courageous', 'count': 32}, {'id': 7, 'name': 'Funny', 'count': 7}]",316,1977165,"['AI', 'TEDx', 'brain', 'cognitive science', 'cosmos', 'engineering', 'extraterrestrial life', 'future', 'gaming', 'intelligence', 'machine learning', 'math', 'mind', 'neuroscience', 'physics', 'programming', 'robots', 'science', 'software', 'universe']"
